name,mid,weight
Train,/m/03yxn3,1414.0
Flume,/m/0nhcqdj,1408.0
Styles P,/m/065y7q,1404.0
Pierce the Veil,/m/03f6ffq,1393.0
Jake Bugg,/m/0j9k3bv,1388.0
The 1975,/m/0pc5ghh,1388.0
Geddy Lee,/m/03d8y,1383.0
Blue October,/m/060fb3,1381.0
Ab-Soul,/m/0k3lp1t,1380.0
Mos Def,/m/03f4xvm,1380.0
Eleanor Friedberger,/m/08722t,1380.0
Jay Chou,/m/02nfjp,1378.0
Kodaline,/m/0284hqq,1371.0
Missy Elliott,/m/018n6m,1371.0
The Roots,/m/01f2q5,1364.0
Washed Out,/m/0bmg05w,1364.0
Marilyn Manson,/m/01vsxdm,1359.0
Nick Cave and the Bad Seeds,/m/02mq_y,1358.0
Jill Scott,/m/044gyq,1358.0
Anupam Roy,/m/0dgn5sv,1358.0
Sinach,/m/0nhdk6n,1354.0
Jay Sean,/m/01wlcly,1343.0
Joanna Newsom,/m/03rkvb,1340.0
Switchfoot,/m/0pr13,1336.0
Kraftwerk,/m/048xh,1336.0
Teddy Afro,/m/0cn_hg,1332.0
The 1975,/m/0qfbplf,1330.0
Hezekiah Walker,/m/026v1vc,1326.0
Kip Moore,/m/0gl0hjp,1324.0
The Airborne Toxic Event,/m/03j0ns1,1323.0
Taking Back Sunday,/m/01sbdn,1320.0
Patty Griffin,/m/03d68k,1316.0
Dance Gavin Dance,/m/026ks1k,1315.0
Roger Glover,/m/02jg9g,1303.0
311,/m/0163mv,1299.0
Alabama Shakes,/m/0j3g6p_,1299.0
Reza Sadeghi,/m/0gxg3v,1297.0
Fifth Harmony,/m/0qc5flm,1294.0
Sum 41,/m/01403_,1293.0
LeCrae,/m/01sg1_8,1293.0
Darren Criss,/m/0dlmdn_,1289.0
Steely Dan,/m/014kyy,1283.0
Duran Duran,/m/01323p,1281.0
Death Cab for Cutie,/m/02tjm_,1280.0
Clutch,/m/01j4gy3,1280.0
Die Antwoord,/m/0b6dz8t,1277.0
David Cook,/m/03w9hl_,1264.0
YG,/m/0g9_hlg,1264.0
George Benson,/m/03d2k,1263.0
Godsmack,/m/0163j_,1263.0
Neil Young,/m/0m2l9,1262.0
The Black Dahlia Murder,/m/03dl55,1261.0
Koffi Olomidé,/m/01p59n6,1258.0
Led Zeppelin,/m/04k05,1256.0
Toby Keith,/m/01k_n63,1254.0
Lamb of God,/m/01pnbvw,1248.0
Steven Tyler,/m/01wmjkb,1247.0
Bret Michaels,/m/01wkmgb,1245.0
Studio Killers,/m/0h3v30z,1242.0
Girls' Generation,/m/02v_j9n,1239.0
Sevendust,/m/03ppsl,1239.0
Dierks Bentley,/m/06mf7y,1231.0
Rahat Fateh Ali Khan,/m/01wrvc1,1227.0
Nero,/m/0dnr3sc,1226.0
Pete Doherty,/m/01_rlk,1218.0
Bob Seger,/m/01pbxb,1217.0
Sarah Brightman,/m/01sxd1,1216.0
Candice Glover,/m/0rpjgld,1216.0
CocoRosie,/m/05xm4v,1214.0
Skylar Grey,/m/093br7,1213.0
Nick Rhodes,/m/01dgtg,1212.0
Nick Cave,/m/01wl38s,1211.0
Erykah Badu,/m/01w7nww,1205.0
Dixie Chicks,/m/018ndc,1204.0
Sub Focus,/m/01wvn2r,1196.0
Children of Bodom,/m/0lb_3,1194.0
Omar Lye-Fook,/m/01l2hlp,1193.0
Riff Raff,/m/0k7yxnc,1192.0
The Mavericks,/m/0611ys,1191.0
Billie Joe Armstrong,/m/0kxbc,1185.0
Ahmir-Khalib Thompson,/m/01wzkd9,1183.0
Madness,/m/0fq0s89,1183.0
Maher Zain,/m/0cn_2pr,1179.0
Mayer Hawthorne,/m/065yffx,1177.0
White Lies,/m/0409cdm,1177.0
S.A. Martinez,/m/03f7dd7,1170.0
Kurt Vile,/m/06wb9m1,1168.0
Gary Lightbody,/m/0frv2g,1167.0
Aaliyah,/m/0x3n,1166.0
Bone Thugs-N-Harmony,/m/01mqpz,1164.0
The Fray,/m/07lf2h,1161.0
Ricky Martin,/m/01w61th,1160.0
Rizzle Kicks,/m/0gyvcbq,1155.0
The Front Bottoms,/m/0gvv2_n,1155.0
Angels & Airwaves,/m/07w1kf,1153.0
Seether,/m/03v8z0,1152.0
Cher Lloyd,/m/0h1h5ns,1151.0
Falak Shabir,/m/0sh0057,1149.0
TGT,/m/03c5d5j,1147.0
De La Soul,/m/0169x4,1145.0
The Fall,/m/07rnh,1142.0
McFly,/m/02kfyr,1142.0
Thomas Rhett,/m/0j43_0f,1142.0
Tim Mahoney,/m/03f7fn_,1141.0
Jadakiss,/m/01lqkw_,1140.0
Tope Alabi,/m/026q8r_,1138.0
Scarface,/m/01wcs15,1132.0
Madness,/m/0b0w7,1129.0
Immortal Technique,/m/01w7sll,1126.0
The Bloodhound Gang,/m/0dz93n,1121.0
Crash Kings,/m/09gg0dw,1121.0
Michael Franti,/m/039dm5,1119.0
Suede,/m/016qf1,1118.0
Ben Gibbard,/m/0fpj9pm,1116.0
Omar-S,/m/01rx22c,1115.0
"""Weird Al"" Yankovic",/m/01wj0gb,1112.0
Norma Jean,/m/0fs59b,1108.0
Tom Hamilton,/m/02jh47,1104.0
Sammy Adams,/m/0bh9pqh,1103.0
Omarion,/m/019g40,1098.0
Status Quo,/m/01f3c6,1094.0
Parachute,/m/0dm8dxq,1092.0
Take That,/m/020gw1,1091.0
Interpol,/m/02zd7f,1091.0
Journey,/m/015cqh,1089.0
Mike Stud,/m/0p3qqb9,1089.0
Enigma,/m/02ltrn,1089.0
ABBA,/m/0kjh,1087.0
Alex Ebert,/m/0cc8frw,1085.0
Jeff Lynne,/m/0473q,1084.0
The Stooges,/m/01ld0vl,1080.0
Cults,/m/0fvg0nl,1080.0
George Jones,/m/01hb9p,1079.0
Man Overboard,/m/0dthv2_,1079.0
Donell Jones,/m/01l19b_,1078.0
Dom Kennedy,/m/03hzpnk,1077.0
The Pretty Reckless,/m/0bs259y,1076.0
Foals,/m/02qhydg,1074.0
Karise Eden,/m/0k2lvr5,1068.0
Spoon,/m/02713q,1068.0
Chris Tomlin,/m/01mhvx1,1068.0
Babyshambles,/m/03nn9n,1067.0
Una Healy,/m/05b4trd,1067.0
Pink Floyd,/m/01wv9xn,1063.0
Hoodie Allen,/m/0gjbgnn,1061.0
She & Him,/m/03xmyhp,1056.0
The Duckworth Lewis Method,/m/06419wy,1055.0
Black Thought,/m/05pbgl,1053.0
Porter Robinson,/m/0gh72nh,1053.0
Sonu Nigam,/m/03nd87,1050.0
Harjit Harman,/m/07s3w3w,1049.0
Zubeen Garg,/m/0dr0lf,1049.0
Yo Gotti,/m/01wgdfz,1045.0
Phillip Phillips,/m/0j46c2c,1045.0
Farhan Saeed,/m/0gz8w7,1044.0
John Britt Daniel,/m/01t_07f,1042.0
Visage,/m/01rwyfq,1041.0
Ben Rector,/m/0ch3jmh,1034.0
Master P,/m/016ksk,1033.0
Tate Stevens,/m/0p812k2,1032.0
The Black Eyed Peas,/m/01dwrc,1025.0
3 Doors Down,/m/014gd9,1025.0
Junip,/m/01rx5d8,1020.0
Seasick Steve,/m/03f3tr1,1016.0
Warpaint,/m/076zbfp,1016.0
The Offspring,/m/0mgcr,1015.0
Gold Panda,/m/0dljbvk,1015.0
Sade,/m/0hk3_0n,1013.0
Akcent,/m/01ryrz6,1008.0
Brian Wilson,/m/0kzy0,1005.0
Collective Soul,/m/01jml5,1004.0
Sixto Rodriguez,/m/0djpnw,1003.0
Norah Jones,/m/0197tq,1003.0
Skid Row,/m/05nmwg,997.0
Tim Armstrong,/m/01tv3x2,996.0
Morrissey,/m/01w524f,994.0
Manic Street Preachers,/m/016qcd,991.0
Waka Flocka Flame,/m/09gnjnz,987.0
Sia Furler,/m/03ks26,985.0
Casey Donahew Band,/m/0fqqcx9,983.0
Flo Rida,/m/02vwckw,979.0
Sammy Hagar,/m/02rt2d,979.0
Joe Budden,/m/01nyx5k,975.0
Sean Paul,/m/01wglss,974.0
Eric Benét,/m/03zf2f,969.0
Jon Bon Jovi,/m/01vw87c,967.0
Daniel Padilla,/m/0h65pcr,966.0
Matthew Morrison,/m/0783m_,962.0
Against Me!,/m/01qczr,956.0
Tokio Hotel,/m/07kt1v,955.0
Enter Shikari,/m/07gwgk,953.0
Motörhead,/m/05841,952.0
Slaughterhouse,/m/05p3jx4,951.0
Queen,/m/0bk1p,950.0
Robin Meade,/m/040vnz,949.0
Hardwell,/m/0j27_hy,948.0
Young Scooter,/m/0nhr_g7,948.0
Big Tymers,/m/05ckn1,946.0
Shpongle,/m/01jh0v,945.0
We the Kings,/m/03cm2f7,943.0
Brian May,/m/0bkg4,942.0
Iggy Azalea,/m/0hhqcwf,942.0
Jennifer Nettles,/m/0b7tn2,941.0
JoJo,/m/01wjgjb,941.0
Passion Pit,/m/04mzz43,933.0
Randy Houser,/m/049h3rr,932.0
Ian Fraser Kilmister,/m/01w5ggj,930.0
Def Leppard,/m/017mbb,929.0
Björk,/m/01vrqtm,928.0
Sami Yusuf,/m/08cnsg,925.0
Jay Electronica,/m/01w2ksr,915.0
Siavash Ghomeishi,/m/01qcxmf,911.0
Action Bronson,/m/0gyxd9x,908.0
The Smashing Pumpkins,/m/07r1_,906.0
Aaron Dontez Yates,/m/01n23y8,902.0
Shane & Shane,/m/01q3mz4,901.0
Bombay Bicycle Club,/m/02q21vv,899.0
Beth Gibbons,/m/02t42p,898.0
Busta Rhymes,/m/01wgxtl,892.0
Kailash Kher,/m/0dkbr4,892.0
Lauren Alaina,/m/0gg82ty,891.0
Tank,/m/0cy62g,889.0
Thompson Square,/m/0gdvz18,888.0
Tyrese Gibson,/m/01l1b90,888.0
Pendulum,/m/01mdm7p,887.0
Marina & the Diamonds,/m/063yc9y,886.0
The Neighbourhood,/m/02qmrkw,886.0
David Gray,/m/03kwjh,885.0
Thom Yorke,/m/01p0w_,885.0
In Flames,/m/0370w8,884.0
Cee Lo Green,/m/01w5jwb,879.0
Jonathan Cain,/m/01p6_6v,874.0
Mike Patton,/m/01gx5f,874.0
Russell Morris,/m/01q9gc6,873.0
Leona Lewis,/m/025_1vt,872.0
Johnny Cash,/m/03h_fk5,872.0
Boyz II Men,/m/015bwt,872.0
TesseracT,/m/03yzd8s,871.0
Hodgy Beats,/m/0gvqss_,871.0
Anthrax,/m/0bsj9,870.0
Basement Jaxx,/m/01yvs2,870.0
Halestorm,/m/0b5jft,869.0
Franco,/m/0fr5jhz,868.0
Gentleman,/m/08k94w,865.0
Diane Birch,/m/01x1wzt,862.0
Hurts,/m/09v2j1p,862.0
James Taylor,/m/01309x,861.0
Freddie Mercury,/m/01vn0t_,854.0
Hot Chelle Rae,/m/09glmzf,853.0
Lil Boosie,/m/01s36sp,852.0
Sublime with Rome,/m/0b6m0np,847.0
After The Burial,/m/05p1wq3,847.0
Lucy Hale,/m/0754d6,845.0
Grimes,/m/0gvqw50,842.0
Theory of a Deadman,/m/05d3p_,841.0
Lionel Richie,/m/016vqk,838.0
Todd Rundgren,/m/095x_,833.0
The Beatles,/m/07c0j,832.0
Simple Plan,/m/01h113,830.0
Carlos Santana,/m/01304j,830.0
TLC,/m/07j79f,829.0
Gabrielle Aplin,/m/0h3vftd,829.0
Capital Cities,/m/0ngt4dg,827.0
Kiss,/m/011xhx,827.0
Harry Judd,/m/052hq4,827.0
Westlife,/m/020_81,824.0
Portishead,/m/0m19t,823.0
Adam Lambert,/m/07sbny7,823.0
Behemoth,/m/01rgvm,822.0
The Fratellis,/m/0cz1md,822.0
Neil Peart,/m/05j7_,820.0
Fort Minor,/m/06t1c5,819.0
Glenn Lewis,/m/01lw4d8,818.0
Faith No More,/m/011_vz,816.0
Bo Burnham,/m/04cvmzk,815.0
Raekwon,/m/013w4h,813.0
Within Temptation,/m/01ws7f,812.0
Gwar,/m/03j_hq,812.0
Dave Brockie,/m/01wdb_2,812.0
Mike Posner,/m/05mvpk7,812.0
Banky W.,/m/0bh7xk0,811.0
Sugarland,/m/038h5h,810.0
Röyksopp,/m/01zrx0,808.0
Tobymac,/m/01w20rx,807.0
Whitesnake,/m/0130yf,806.0
Charlie Benante,/m/05jjx2,805.0
Camera Obscura,/m/01mdyh1,804.0
Animals as Leaders,/m/063_5mh,803.0
Andy Mineo,/m/0l7h1c1,803.0
Michael Franti & Spearhead,/m/01j83g1,802.0
Fuck Buttons,/m/03nsb8j,798.0
Lissie,/m/03xmwyf,797.0
Mario,/m/01mlfn5,794.0
Rita Ora,/m/0bxzjj9,794.0
Taylor Hawkins,/m/01dxfc,792.0
T-Pain,/m/0837ql,792.0
Monster Truck,/m/0nhq0m8,790.0
Lawson,/m/0j7m0_c,790.0
Carly Rose Sonenclar,/m/0hgrd71,789.0
Chvrches,/m/0p3qb9l,788.0
All Time Low,/m/01rlkvh,787.0
Neon Neon,/m/03f6827,786.0
David Lynch,/m/026dx,785.0
Matt Colwell,/m/0fqnks8,784.0
Gregory Alan Isakov,/m/03d8qm1,784.0
Mohsen Yeganeh,/m/0dlkgwl,782.0
Austra,/m/0gwzsrp,782.0
Misery Signals,/m/06y5wr,782.0
Tenacious D,/m/01ldr5,780.0
Hands Like Houses,/m/0jl05m0,780.0
Basshunter,/m/01ww_2d,776.0
Lisa Stansfield,/m/01w78ry,775.0
Andrew Bayer,/m/0f99v97,775.0
Mudvayne,/m/027yv6,774.0
Gotye,/m/01wvnws,774.0
James Holden,/m/01msrvt,773.0
Arnel Pineda,/m/03csddg,771.0
Cody Simpson,/m/0bxzygh,771.0
Baby Animals,/m/02wv07,769.0
Boy & Bear,/m/0fr6tm4,767.0
Andrew Stockdale,/m/0b9kll,767.0
Phil Anselmo,/m/027w9v,765.0
Common,/m/01w7nwm,764.0
The Story So Far,/m/01v5yd1,764.0
Leonard Cohen,/m/0lccn,762.0
David Coverdale,/m/01m8qmz,760.0
Cloud Control,/m/03j3pyd,759.0
Plies,/m/027bnfk,758.0
Michael Bolton,/m/02p68d,758.0
The Black Crowes,/m/015hzk,753.0
Swedish House Mafia,/m/027rdwc,751.0
Israel Houghton,/m/02727tb,750.0
Khaled,/m/050f73,749.0
Petula Clark,/m/01c2_j,748.0
Kellie Pickler,/m/0b3p9c,746.0
CHIC,/m/0kbzx,746.0
Surfer Blood,/m/0b6dy5q,745.0
Sean Kingston,/m/02rg9p2,742.0
Zahara,/m/0h957tj,740.0
Ratatat,/m/03tw9k,737.0
Gregory Alan Isakov,/m/0fqp8fd,736.0
Bob Marley,/m/0bkf4,736.0
Wiley,/m/01wnjn4,736.0
Ben Lee,/m/0444xs,735.0
Moderat,/m/07kj7dm,735.0
Ronald Isley,/m/050_46,734.0
Kirk Franklin,/m/01kwlwp,733.0
Brian McKnight,/m/03q2t9,733.0
Boz Scaggs,/m/01wm1z7,732.0
Tribes,/m/0gywg9y,731.0
